,h3_8,h3_9,zone_id,zone_code,zone_category,h3_population_constrained,n_accomadation,unique_accomadation_category
276,888c107ac9fffff,898c107ac87ffff,3171010#898c107ac87ffff#z1,z1,housing_area,495,0,0
277,888c107037fffff,898c1070373ffff,3171010#898c1070373ffff#z1,z1,housing_area,812,0,0
278,888c1071e3fffff,898c1071e37ffff,3171010#898c1071e37ffff#z1,z1,housing_area,505,0,0
279,888c1071cbfffff,898c1071cb3ffff,3171010#898c1071cb3ffff#z1,z1,housing_area,722,0,0
280,888c1071c5fffff,898c1071c4bffff,3171010#898c1071c4bffff#z1,z1,housing_area,1130,0,0
281,888c10711bfffff,898c10711a7ffff,3171010#898c10711a7ffff#z1,z1,housing_area,745,0,0
282,888c1071e7fffff,898c1071e63ffff,3171010#898c1071e63ffff#z1,z1,housing_area,370,0,0
283,888c1071c7fffff,898c1071c7bffff,3171010#898c1071c7bffff#z1,z1,housing_area,876,0,0
284,888c1071ddfffff,898c1071dcfffff,3171010#898c1071dcfffff#z1,z1,housing_area,948,0,0
285,888c1071c7fffff,898c1071c63ffff,3171010#898c1071c63ffff#z1,z1,housing_area,799,0,0
286,888c1071c9fffff,898c1071c83ffff,3171010#898c1071c83ffff#z0,z0,others,0,0,0
287,888c1071c9fffff,898c1071c97ffff,3171010#898c1071c97ffff#z1,z1,housing_area,493,0,0
288,888c10711bfffff,898c10711bbffff,3171010#898c10711bbffff#z2,z2,hotel_area,1032,2,1
289,888c107135fffff,898c1071347ffff,3171010#898c1071347ffff#z1,z1,housing_area,1137,0,0
290,888c107117fffff,898c1071163ffff,3171010#898c1071163ffff#z1,z1,housing_area,377,0,0
291,888c1071c3fffff,898c1071c2bffff,3171010#898c1071c2bffff#z1,z1,housing_area,618,0,0
292,888c10713bfffff,898c10713abffff,3171010#898c10713abffff#z1,z1,housing_area,1123,0,0
293,888c10711bfffff,898c10711b3ffff,3171010#898c10711b3ffff#z1,z1,housing_area,751,0,0
294,888c107117fffff,898c1071173ffff,3171010#898c1071173ffff#z2,z2,hotel_area,251,1,1
295,888c107ac9fffff,898c107ac8fffff,3171010#898c107ac8fffff#z1,z1,housing_area,511,0,0
296,888c107115fffff,898c107114fffff,3171010#898c107114fffff#z1,z1,housing_area,1320,0,0
297,888c107115fffff,898c1071143ffff,3171010#898c1071143ffff#z1,z1,housing_area,775,0,0
298,888c1071a9fffff,898c1071a97ffff,3171010#898c1071a97ffff#z0,z0,others,0,0,0
299,888c1071c5fffff,898c1071c53ffff,3171010#898c1071c53ffff#z1,z1,housing_area,950,0,0
300,888c107acbfffff,898c107aca7ffff,3171010#898c107aca7ffff#z1,z1,housing_area,128,0,0
301,888c1071cdfffff,898c1071cd7ffff,3171010#898c1071cd7ffff#z1,z1,housing_area,485,0,0
302,888c107137fffff,898c1071373ffff,3171010#898c1071373ffff#z1,z1,housing_area,1427,0,0
303,888c1071ebfffff,898c1071eb3ffff,3171010#898c1071eb3ffff#z1,z1,housing_area,1247,0,0
304,888c107135fffff,898c107135bffff,3171010#898c107135bffff#z1,z1,housing_area,524,0,0
305,888c1071c7fffff,898c1071c67ffff,3171010#898c1071c67ffff#z1,z1,housing_area,1393,0,0
306,888c1071d5fffff,898c1071d53ffff,3171010#898c1071d53ffff#z1,z1,housing_area,1213,0,0
307,888c10711dfffff,898c10711c7ffff,3171010#898c10711c7ffff#z1,z1,housing_area,364,0,0
308,888c107035fffff,898c107034fffff,3171010#898c107034fffff#z1,z1,housing_area,118,0,0
309,888c107113fffff,898c1071123ffff,3171010#898c1071123ffff#z1,z1,housing_area,246,0,0
310,888c1071edfffff,898c1071ed3ffff,3171010#898c1071ed3ffff#z1,z1,housing_area,506,0,0
311,888c107117fffff,898c1071167ffff,3171010#898c1071167ffff#z1,z1,housing_area,373,0,0
312,888c107137fffff,898c1071363ffff,3171010#898c1071363ffff#z1,z1,housing_area,633,0,0
313,888c10713bfffff,898c10713bbffff,3171010#898c10713bbffff#z1,z1,housing_area,705,0,0
314,888c1071e5fffff,898c1071e47ffff,3171010#898c1071e47ffff#z1,z1,housing_area,896,0,0
315,888c1071e9fffff,898c1071e83ffff,3171010#898c1071e83ffff#z1,z1,housing_area,1332,0,0
316,888c107113fffff,898c1071137ffff,3171010#898c1071137ffff#z2,z2,hotel_area,837,1,1
317,888c107189fffff,898c1071883ffff,3171010#898c1071883ffff#z1,z1,housing_area,1392,0,0
318,888c107115fffff,898c1071147ffff,3171010#898c1071147ffff#z2,z2,hotel_area,744,1,1
319,888c1071edfffff,898c1071ecbffff,3171010#898c1071ecbffff#z1,z1,housing_area,1089,0,0
320,888c1071e3fffff,898c1071e2bffff,3171010#898c1071e2bffff#z1,z1,housing_area,757,0,0
321,888c107131fffff,898c1071303ffff,3171010#898c1071303ffff#z1,z1,housing_area,669,0,0
322,888c1071edfffff,898c1071ecfffff,3171010#898c1071ecfffff#z1,z1,housing_area,707,0,0
323,888c107117fffff,898c107116bffff,3171010#898c107116bffff#z1,z1,housing_area,369,0,0
324,888c107135fffff,898c1071353ffff,3171010#898c1071353ffff#z1,z1,housing_area,573,0,0
325,888c107acbfffff,898c107acb3ffff,3171010#898c107acb3ffff#z1,z1,housing_area,614,0,0
326,888c1071e9fffff,898c1071e8bffff,3171010#898c1071e8bffff#z1,z1,housing_area,241,0,0
327,888c1071c5fffff,898c1071c5bffff,3171010#898c1071c5bffff#z1,z1,housing_area,1129,0,0
328,888c1071c3fffff,898c1071c2fffff,3171010#898c1071c2fffff#z1,z1,housing_area,374,0,0
329,888c107027fffff,898c107027bffff,3171010#898c107027bffff#z0,z0,others,0,0,0
330,888c107027fffff,898c1070267ffff,3171010#898c1070267ffff#z1,z1,housing_area,1161,0,0
331,888c107123fffff,898c107122bffff,3171010#898c107122bffff#z1,z1,housing_area,960,0,0
332,888c107ac9fffff,898c107ac8bffff,3171010#898c107ac8bffff#z1,z1,housing_area,891,0,0
333,888c1071cdfffff,898c1071cdbffff,3171010#898c1071cdbffff#z1,z1,housing_area,592,0,0
334,888c107025fffff,898c107024fffff,3171010#898c107024fffff#z1,z1,housing_area,420,0,0
335,888c1071edfffff,898c1071ec3ffff,3171010#898c1071ec3ffff#z1,z1,housing_area,619,0,0
336,888c1071e7fffff,898c1071e77ffff,3171010#898c1071e77ffff#z2,z2,hotel_area,621,2,2
337,888c1071e1fffff,898c1071e1bffff,3171010#898c1071e1bffff#z1,z1,housing_area,453,0,0
338,888c1071a9fffff,898c1071a8bffff,3171010#898c1071a8bffff#z1,z1,housing_area,1379,0,0
339,888c107133fffff,898c1071337ffff,3171010#898c1071337ffff#z1,z1,housing_area,870,0,0
340,888c107037fffff,898c1070377ffff,3171010#898c1070377ffff#z1,z1,housing_area,1103,0,0
341,888c107123fffff,898c1071223ffff,3171010#898c1071223ffff#z1,z1,housing_area,1009,0,0
342,888c1071ebfffff,898c1071ea3ffff,3171010#898c1071ea3ffff#z1,z1,housing_area,839,0,0
343,888c107137fffff,898c107137bffff,3171010#898c107137bffff#z1,z1,housing_area,980,0,0
344,888c10718dfffff,898c10718c3ffff,3171010#898c10718c3ffff#z1,z1,housing_area,969,0,0
345,888c107037fffff,898c107036bffff,3171010#898c107036bffff#z1,z1,housing_area,873,0,0
346,888c1071cdfffff,898c1071cc7ffff,3171010#898c1071cc7ffff#z1,z1,housing_area,245,0,0
347,888c107037fffff,898c107036fffff,3171010#898c107036fffff#z1,z1,housing_area,882,0,0
348,888c107189fffff,898c107189bffff,3171010#898c107189bffff#z1,z1,housing_area,1180,0,0
349,888c107113fffff,898c107112bffff,3171010#898c107112bffff#z1,z1,housing_area,247,0,0
350,888c1071adfffff,898c1071ac7ffff,3171010#898c1071ac7ffff#z1,z1,housing_area,891,0,0
351,888c107ac9fffff,898c107ac83ffff,3171010#898c107ac83ffff#z1,z1,housing_area,504,0,0
352,888c10711bfffff,898c10711b7ffff,3171010#898c10711b7ffff#z1,z1,housing_area,202,0,0
353,888c107133fffff,898c107133bffff,3171010#898c107133bffff#z1,z1,housing_area,259,0,0
354,888c107139fffff,898c1071387ffff,3171010#898c1071387ffff#z1,z1,housing_area,849,0,0
355,888c107acbfffff,898c107acabffff,3171010#898c107acabffff#z1,z1,housing_area,611,0,0
356,888c1071c7fffff,898c1071c77ffff,3171010#898c1071c77ffff#z1,z1,housing_area,1103,0,0
357,888c107ac9fffff,898c107ac97ffff,3171010#898c107ac97ffff#z1,z1,housing_area,935,0,0
358,888c1071c9fffff,898c1071c8fffff,3171010#898c1071c8fffff#z1,z1,housing_area,368,0,0
359,888c107111fffff,898c1071117ffff,3171010#898c1071117ffff#z1,z1,housing_area,608,0,0
360,888c107115fffff,898c1071157ffff,3171010#898c1071157ffff#z1,z1,housing_area,1062,0,0
361,888c107035fffff,898c107035bffff,3171010#898c107035bffff#z1,z1,housing_area,839,0,0
362,888c107037fffff,898c1070363ffff,3171010#898c1070363ffff#z1,z1,housing_area,916,0,0
363,888c1071e7fffff,898c1071e6bffff,3171010#898c1071e6bffff#z1,z1,housing_area,615,0,0
364,888c107119fffff,898c1071187ffff,3171010#898c1071187ffff#z1,z1,housing_area,934,0,0
365,888c1071ddfffff,898c1071dd3ffff,3171010#898c1071dd3ffff#z1,z1,housing_area,1267,0,0
366,888c1071d1fffff,898c1071d1bffff,3171010#898c1071d1bffff#z1,z1,housing_area,700,0,0
367,888c1071d5fffff,898c1071d57ffff,3171010#898c1071d57ffff#z1,z1,housing_area,675,0,0
368,888c107189fffff,898c1071893ffff,3171010#898c1071893ffff#z1,z1,housing_area,1320,0,0
369,888c1071ddfffff,898c1071dc7ffff,3171010#898c1071dc7ffff#z1,z1,housing_area,759,0,0
370,888c107027fffff,898c107026bffff,3171010#898c107026bffff#z1,z1,housing_area,719,0,0
371,888c107113fffff,898c1071133ffff,3171010#898c1071133ffff#z1,z1,housing_area,352,0,0
372,888c107113fffff,898c107113bffff,3171010#898c107113bffff#z1,z1,housing_area,373,0,0
373,888c1071c5fffff,898c1071c47ffff,3171010#898c1071c47ffff#z1,z1,housing_area,1102,0,0
374,888c1071d9fffff,898c1071d83ffff,3171010#898c1071d83ffff#z0,z0,others,0,0,0
375,888c107117fffff,898c107117bffff,3171010#898c107117bffff#z1,z1,housing_area,502,0,0
376,888c107115fffff,898c1071153ffff,3171010#898c1071153ffff#z1,z1,housing_area,810,0,0
377,888c1071e9fffff,898c1071e8fffff,3171010#898c1071e8fffff#z1,z1,housing_area,594,0,0
378,888c107115fffff,898c107114bffff,3171010#898c107114bffff#z1,z1,housing_area,551,0,0
379,888c1071cbfffff,898c1071ca7ffff,3171010#898c1071ca7ffff#z1,z1,housing_area,923,0,0
380,888c1071cbfffff,898c1071cbbffff,3171010#898c1071cbbffff#z1,z1,housing_area,123,0,0
381,888c1071e9fffff,898c1071e87ffff,3171010#898c1071e87ffff#z1,z1,housing_area,478,0,0
382,888c10713bfffff,898c10713a3ffff,3171010#898c10713a3ffff#z1,z1,housing_area,621,0,0
383,888c1071c9fffff,898c1071c8bffff,3171010#898c1071c8bffff#z1,z1,housing_area,843,0,0
384,888c1071c1fffff,898c1071c17ffff,3171010#898c1071c17ffff#z0,z0,others,0,0,0
385,888c107137fffff,898c107136bffff,3171010#898c107136bffff#z1,z1,housing_area,386,0,0
386,888c107027fffff,898c107026fffff,3171010#898c107026fffff#z1,z1,housing_area,809,0,0
387,888c107033fffff,898c107032fffff,3171010#898c107032fffff#z1,z1,housing_area,535,0,0
388,888c107113fffff,898c107112fffff,3171010#898c107112fffff#z1,z1,housing_area,606,0,0
389,888c1071c1fffff,898c1071c07ffff,3171010#898c1071c07ffff#z1,z1,housing_area,1106,0,0
390,888c1071adfffff,898c1071ad3ffff,3171010#898c1071ad3ffff#z1,z1,housing_area,378,0,0
391,888c10718dfffff,898c10718d7ffff,3171010#898c10718d7ffff#z1,z1,housing_area,941,0,0
392,888c107137fffff,898c1071377ffff,3171010#898c1071377ffff#z1,z1,housing_area,746,0,0
393,888c1071ebfffff,898c1071eabffff,3171010#898c1071eabffff#z1,z1,housing_area,836,0,0
394,888c107111fffff,898c1071113ffff,3171010#898c1071113ffff#z1,z1,housing_area,728,0,0
395,888c107119fffff,898c1071183ffff,3171010#898c1071183ffff#z1,z1,housing_area,332,0,0
396,888c1071edfffff,898c1071ed7ffff,3171010#898c1071ed7ffff#z1,z1,housing_area,611,0,0
397,888c107181fffff,898c1071813ffff,3171010#898c1071813ffff#z1,z1,housing_area,525,0,0
398,888c1071cdfffff,898c1071ccbffff,3171010#898c1071ccbffff#z1,z1,housing_area,123,0,0
399,888c107127fffff,898c1071277ffff,3171010#898c1071277ffff#z1,z1,housing_area,680,0,0
400,888c107111fffff,898c1071103ffff,3171010#898c1071103ffff#z1,z1,housing_area,489,0,0
401,888c1071e5fffff,898c1071e43ffff,3171010#898c1071e43ffff#z1,z1,housing_area,573,0,0
402,888c107025fffff,898c1070253ffff,3171010#898c1070253ffff#z1,z1,housing_area,275,0,0
403,888c10718dfffff,898c10718c7ffff,3171010#898c10718c7ffff#z1,z1,housing_area,669,0,0
404,888c107185fffff,898c1071853ffff,3171010#898c1071853ffff#z1,z1,housing_area,477,0,0
405,888c1071ddfffff,898c1071dcbffff,3171010#898c1071dcbffff#z1,z1,housing_area,1225,0,0
406,888c1071ebfffff,898c1071ea7ffff,3171010#898c1071ea7ffff#z1,z1,housing_area,1120,0,0
407,888c1071e9fffff,898c1071e9bffff,3171010#898c1071e9bffff#z1,z1,housing_area,606,0,0
408,888c107035fffff,898c1070347ffff,3171010#898c1070347ffff#z1,z1,housing_area,237,0,0
409,888c107127fffff,898c1071267ffff,3171010#898c1071267ffff#z1,z1,housing_area,946,0,0
410,888c1071c5fffff,898c1071c43ffff,3171010#898c1071c43ffff#z1,z1,housing_area,657,0,0
411,888c1071ddfffff,898c1071dc3ffff,3171010#898c1071dc3ffff#z1,z1,housing_area,1283,0,0
412,888c1071e7fffff,898c1071e73ffff,3171010#898c1071e73ffff#z1,z1,housing_area,360,0,0
413,888c107189fffff,898c107188fffff,3171010#898c107188fffff#z1,z1,housing_area,384,0,0
414,888c1071adfffff,898c1071ad7ffff,3171010#898c1071ad7ffff#z1,z1,housing_area,514,0,0
415,888c1071d9fffff,898c1071d93ffff,3171010#898c1071d93ffff#z1,z1,housing_area,83,0,0
416,888c107033fffff,898c107032bffff,3171010#898c107032bffff#z1,z1,housing_area,755,0,0
417,888c107ac3fffff,898c107ac33ffff,3171010#898c107ac33ffff#z1,z1,housing_area,509,0,0
418,888c10713dfffff,898c10713cbffff,3171010#898c10713cbffff#z1,z1,housing_area,1238,0,0
419,888c107021fffff,898c107020bffff,3171010#898c107020bffff#z0,z0,others,0,0,0
420,888c1071a9fffff,898c1071a9bffff,3171010#898c1071a9bffff#z1,z1,housing_area,635,0,0
421,888c107acdfffff,898c107acd7ffff,3171010#898c107acd7ffff#z1,z1,housing_area,569,0,0
422,888c10711bfffff,898c10711a3ffff,3171010#898c10711a3ffff#z1,z1,housing_area,515,0,0
423,888c1071ddfffff,898c1071ddbffff,3171010#898c1071ddbffff#z1,z1,housing_area,824,0,0
424,888c107027fffff,898c1070277ffff,3171010#898c1070277ffff#z1,z1,housing_area,559,0,0
425,888c1071c3fffff,898c1071c3bffff,3171010#898c1071c3bffff#z1,z1,housing_area,1078,0,0
426,888c10713bfffff,898c10713afffff,3171010#898c10713afffff#z1,z1,housing_area,381,0,0
427,888c107035fffff,898c1070357ffff,3171010#898c1070357ffff#z1,z1,housing_area,451,0,0
428,888c107189fffff,898c1071897ffff,3171010#898c1071897ffff#z1,z1,housing_area,572,0,0
429,888c107025fffff,898c1070257ffff,3171010#898c1070257ffff#z0,z0,others,0,0,0
430,888c1071a9fffff,898c1071a83ffff,3171010#898c1071a83ffff#z0,z0,others,0,0,0
431,888c1071e5fffff,898c1071e53ffff,3171010#898c1071e53ffff#z1,z1,housing_area,707,0,0
432,888c107031fffff,898c107030fffff,3171010#898c107030fffff#z1,z1,housing_area,114,0,0
433,888c107ac1fffff,898c107ac13ffff,3171010#898c107ac13ffff#z1,z1,housing_area,982,0,0
434,888c1071e3fffff,898c1071e27ffff,3171010#898c1071e27ffff#z1,z1,housing_area,842,0,0
435,888c10718dfffff,898c10718cfffff,3171010#898c10718cfffff#z1,z1,housing_area,202,0,0
436,888c107acbfffff,898c107acafffff,3171010#898c107acafffff#z1,z1,housing_area,253,0,0
437,888c10711dfffff,898c10711cfffff,3171010#898c10711cfffff#z1,z1,housing_area,601,0,0
438,888c1071d9fffff,898c1071d97ffff,3171010#898c1071d97ffff#z1,z1,housing_area,110,0,0
439,888c107185fffff,898c107185bffff,3171010#898c107185bffff#z0,z0,others,0,0,0
440,888c107addfffff,898c107add3ffff,3171010#898c107add3ffff#z2,z2,hotel_area,785,3,2
441,888c107acdfffff,898c107acc7ffff,3171010#898c107acc7ffff#z1,z1,housing_area,1217,0,0
442,888c107119fffff,898c107118bffff,3171010#898c107118bffff#z1,z1,housing_area,235,0,0
443,888c10718dfffff,898c10718d3ffff,3171010#898c10718d3ffff#z1,z1,housing_area,883,0,0
444,888c107131fffff,898c1071317ffff,3171010#898c1071317ffff#z1,z1,housing_area,704,0,0
445,888c107131fffff,898c107131bffff,3171010#898c107131bffff#z1,z1,housing_area,834,0,0
446,888c107123fffff,898c1071233ffff,3171010#898c1071233ffff#z1,z1,housing_area,1245,0,0
447,888c1071e7fffff,898c1071e7bffff,3171010#898c1071e7bffff#z1,z1,housing_area,231,0,0
448,888c107addfffff,898c107addbffff,3171010#898c107addbffff#z1,z1,housing_area,259,0,0
449,888c107139fffff,898c107138fffff,3171010#898c107138fffff#z1,z1,housing_area,986,0,0
450,888c107adbfffff,898c107ada7ffff,3171010#898c107ada7ffff#z1,z1,housing_area,485,0,0
451,888c107035fffff,898c1070353ffff,3171010#898c1070353ffff#z1,z1,housing_area,221,0,0
452,888c107033fffff,898c107033bffff,3171010#898c107033bffff#z0,z0,others,0,0,0
453,888c1071adfffff,898c1071ac3ffff,3171010#898c1071ac3ffff#z1,z1,housing_area,257,0,0
454,888c107023fffff,898c107022fffff,3171010#898c107022fffff#z0,z0,others,0,0,0
455,888c1071d1fffff,898c1071d13ffff,3171010#898c1071d13ffff#z0,z0,others,0,0,0
456,888c107153fffff,898c1071527ffff,3171010#898c1071527ffff#z0,z0,others,0,0,0
457,888c1071d9fffff,898c1071d8fffff,3171010#898c1071d8fffff#z0,z0,others,0,0,0
458,888c107119fffff,898c1071193ffff,3171010#898c1071193ffff#z1,z1,housing_area,109,0,0
459,888c107023fffff,898c107022bffff,3171010#898c107022bffff#z1,z1,housing_area,237,0,0
460,888c107189fffff,898c1071887ffff,3171010#898c1071887ffff#z0,z0,others,0,0,0
461,888c107127fffff,898c1071263ffff,3171010#898c1071263ffff#z1,z1,housing_area,285,0,0
462,888c107ac1fffff,898c107ac1bffff,3171010#898c107ac1bffff#z1,z1,housing_area,1063,0,0
463,888c10703dfffff,898c10703cfffff,3171010#898c10703cfffff#z0,z0,others,0,0,0
464,888c107133fffff,898c107132fffff,3171020#898c107132fffff#z1,z1,housing_area,1180,0,0
465,888c107aa9fffff,898c107aa9bffff,3171020#898c107aa9bffff#z1,z1,housing_area,561,0,0
466,888c107a9dfffff,898c107a9d7ffff,3171020#898c107a9d7ffff#z1,z1,housing_area,638,0,0
467,888c107abdfffff,898c107abd7ffff,3171020#898c107abd7ffff#z2,z2,hotel_area,1279,1,0
468,888c107a87fffff,898c107a86bffff,3171020#898c107a86bffff#z1,z1,housing_area,1214,0,0
469,888c107ac3fffff,898c107ac2fffff,3171020#898c107ac2fffff#z2,z2,hotel_area,0,3,2
470,888c1071a5fffff,898c1071a43ffff,3171020#898c1071a43ffff#z1,z1,housing_area,759,0,0
471,888c107ae7fffff,898c107ae67ffff,3171020#898c107ae67ffff#z1,z1,housing_area,966,0,0
472,888c107adbfffff,898c107adbbffff,3171020#898c107adbbffff#z1,z1,housing_area,759,0,0
473,888c107ad5fffff,898c107ad4fffff,3171020#898c107ad4fffff#z1,z1,housing_area,649,0,0
474,888c107ad9fffff,898c107ad8fffff,3171020#898c107ad8fffff#z1,z1,housing_area,1160,0,0
475,888c107addfffff,898c107adcfffff,3171020#898c107adcfffff#z1,z1,housing_area,916,0,0
476,888c107ad3fffff,898c107ad37ffff,3171020#898c107ad37ffff#z2,z2,hotel_area,995,1,1
477,888c107a8dfffff,898c107a8cbffff,3171020#898c107a8cbffff#z1,z1,housing_area,676,0,0
478,888c107a95fffff,898c107a95bffff,3171020#898c107a95bffff#z1,z1,housing_area,786,0,0
479,888c107a9dfffff,898c107a9cbffff,3171020#898c107a9cbffff#z1,z1,housing_area,732,0,0
480,888c107addfffff,898c107adc7ffff,3171020#898c107adc7ffff#z1,z1,housing_area,634,0,0
481,888c107acdfffff,898c107accfffff,3171020#898c107accfffff#z1,z1,housing_area,851,0,0
482,888c107ac1fffff,898c107ac0fffff,3171020#898c107ac0fffff#z1,z1,housing_area,851,0,0
483,888c107ad5fffff,898c107ad5bffff,3171020#898c107ad5bffff#z1,z1,housing_area,1113,0,0
484,888c107a85fffff,898c107a84bffff,3171020#898c107a84bffff#z1,z1,housing_area,530,0,0
485,888c107a83fffff,898c107a833ffff,3171020#898c107a833ffff#z1,z1,housing_area,531,0,0
486,888c107aabfffff,898c107aab3ffff,3171020#898c107aab3ffff#z1,z1,housing_area,1172,0,0
487,888c107a8bfffff,898c107a8b3ffff,3171020#898c107a8b3ffff#z1,z1,housing_area,767,0,0
488,888c107a81fffff,898c107a803ffff,3171020#898c107a803ffff#z1,z1,housing_area,132,0,0
489,888c107abbfffff,898c107abbbffff,3171020#898c107abbbffff#z1,z1,housing_area,402,0,0
490,888c107ab9fffff,898c107ab97ffff,3171020#898c107ab97ffff#z2,z2,hotel_area,527,2,1
491,888c107a8dfffff,898c107a8dbffff,3171020#898c107a8dbffff#z1,z1,housing_area,399,0,0
492,888c107ae3fffff,898c107ae37ffff,3171020#898c107ae37ffff#z1,z1,housing_area,270,0,0
493,888c1071adfffff,898c1071acfffff,3171020#898c1071acfffff#z1,z1,housing_area,1085,0,0
494,888c107aa9fffff,898c107aa97ffff,3171020#898c107aa97ffff#z1,z1,housing_area,1203,0,0
495,888c107ac1fffff,898c107ac0bffff,3171020#898c107ac0bffff#z1,z1,housing_area,1177,0,0
496,888c107ac7fffff,898c107ac6bffff,3171020#898c107ac6bffff#z1,z1,housing_area,130,0,0
497,888c107a81fffff,898c107a817ffff,3171020#898c107a817ffff#z1,z1,housing_area,796,0,0
498,888c107ac3fffff,898c107ac2bffff,3171020#898c107ac2bffff#z1,z1,housing_area,255,0,0
499,888c107adbfffff,898c107adb3ffff,3171020#898c107adb3ffff#z1,z1,housing_area,787,0,0
500,888c107ac5fffff,898c107ac57ffff,3171020#898c107ac57ffff#z1,z1,housing_area,1265,0,0
501,888c107a87fffff,898c107a87bffff,3171020#898c107a87bffff#z1,z1,housing_area,407,0,0
502,888c107a89fffff,898c107a883ffff,3171020#898c107a883ffff#z1,z1,housing_area,641,0,0
503,888c107ac7fffff,898c107ac63ffff,3171020#898c107ac63ffff#z1,z1,housing_area,259,0,0
504,888c107aadfffff,898c107aad7ffff,3171020#898c107aad7ffff#z1,z1,housing_area,1052,0,0
505,888c107a89fffff,898c107a887ffff,3171020#898c107a887ffff#z1,z1,housing_area,1089,0,0
506,888c107ad3fffff,898c107ad3bffff,3171020#898c107ad3bffff#z2,z2,hotel_area,512,1,1
507,888c1071a5fffff,898c1071a53ffff,3171020#898c1071a53ffff#z1,z1,housing_area,710,0,0
508,888c107a83fffff,898c107a82bffff,3171020#898c107a82bffff#z1,z1,housing_area,931,0,0
509,888c107a8bfffff,898c107a8bbffff,3171020#898c107a8bbffff#z2,z2,hotel_area,652,1,1
510,888c107a8dfffff,898c107a8d7ffff,3171020#898c107a8d7ffff#z1,z1,housing_area,528,0,0
511,888c107ae5fffff,898c107ae47ffff,3171020#898c107ae47ffff#z1,z1,housing_area,1476,0,0
512,888c107a81fffff,898c107a807ffff,3171020#898c107a807ffff#z1,z1,housing_area,534,0,0
513,888c107aabfffff,898c107aabbffff,3171020#898c107aabbffff#z1,z1,housing_area,948,0,0
514,888c107aabfffff,898c107aab7ffff,3171020#898c107aab7ffff#z1,z1,housing_area,784,0,0
515,888c107adbfffff,898c107ada3ffff,3171020#898c107ada3ffff#z1,z1,housing_area,843,0,0
516,888c107133fffff,898c1071327ffff,3171020#898c1071327ffff#z1,z1,housing_area,1177,0,0
517,888c107ae3fffff,898c107ae3bffff,3171020#898c107ae3bffff#z1,z1,housing_area,537,0,0
518,888c107ad1fffff,898c107ad1bffff,3171020#898c107ad1bffff#z1,z1,housing_area,772,0,0
519,888c107a95fffff,898c107a953ffff,3171020#898c107a953ffff#z2,z2,hotel_area,518,1,1
520,888c107adbfffff,898c107adafffff,3171020#898c107adafffff#z1,z1,housing_area,732,0,0
521,888c107a95fffff,898c107a943ffff,3171020#898c107a943ffff#z2,z2,hotel_area,1072,1,1
522,888c107a99fffff,898c107a99bffff,3171020#898c107a99bffff#z1,z1,housing_area,247,0,0
523,888c107a9dfffff,898c107a9c3ffff,3171020#898c107a9c3ffff#z2,z2,hotel_area,887,1,1
524,888c107aa9fffff,898c107aa83ffff,3171020#898c107aa83ffff#z1,z1,housing_area,1091,0,0
