nmprov,nmkab,nmkec,kdprov,kdkab,kdkec
SULAWESI SELATAN,LUWU UTARA,SABBANG,73,22,010
SULAWESI SELATAN,BANTAENG,TOMPOBULU,73,03,030
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,LIUKANG TANGAYA,73,09,010
SULAWESI SELATAN,LUWU,WALENRANG,73,17,080
SULAWESI SELATAN,LUWU,WALENRANG BARAT,73,17,092
SULAWESI SELATAN,TORAJA UTARA,TIKALA,73,26,100
SULAWESI SELATAN,SIDENRENG RAPPANG,PANCA LAUTANG,73,14,010
SULAWESI SELATAN,TORAJA UTARA,RANTEBUA,73,26,050
SULAWESI SELATAN,BONE,TANETE RIATTANG TIMUR,73,11,730
SULAWESI SELATAN,LUWU TIMUR,MANGKUTANA,73,25,080
SULAWESI SELATAN,ENREKANG,CURIO,73,16,051
SULAWESI SELATAN,GOWA,BONTOMARANNU,73,06,050
SULAWESI SELATAN,PINRANG,SUPPA,73,15,010
SULAWESI SELATAN,LUWU UTARA,BAEBUNTA SELATAN,73,22,021
SULAWESI SELATAN,SINJAI,SINJAI TENGAH,73,07,060
SULAWESI SELATAN,LUWU TIMUR,TOMONI TIMUR,73,25,031
SULAWESI SELATAN,MAKASSAR,TAMALATE,73,71,030
SULAWESI SELATAN,TORAJA UTARA,RANTEPAO,73,26,090
SULAWESI SELATAN,KEPULAUAN SELAYAR,PASIMARANNU,73,01,010
SULAWESI SELATAN,LUWU TIMUR,BURAU,73,25,010
SULAWESI SELATAN,TANA TORAJA,GANDANG BATU SILANAN,73,18,021
SULAWESI SELATAN,WAJO,SAJOANGING,73,13,060
SULAWESI SELATAN,KEPULAUAN SELAYAR,PASILAMBENA,73,01,011
SULAWESI SELATAN,LUWU,SULI BARAT,73,17,021
SULAWESI SELATAN,BULUKUMBA,RILAU ALE,73,02,080
SULAWESI SELATAN,MAROS,MONCONGLOE,73,08,011
SULAWESI SELATAN,MAKASSAR,KEPULAUAN SANGKARRANG,73,71,081
SULAWESI SELATAN,LUWU,WALENRANG UTARA,73,17,091
SULAWESI SELATAN,LUWU,BASSESANGTEMPE UTARA,73,17,052
SULAWESI SELATAN,BONE,PALAKKA,73,11,170
SULAWESI SELATAN,BANTAENG,SINOA,73,03,012
SULAWESI SELATAN,SIDENRENG RAPPANG,MARITENGNGAE,73,14,060
SULAWESI SELATAN,BARRU,SOPPENG RIAJA,73,10,040
SULAWESI SELATAN,TORAJA UTARA,NANGGALA,73,26,060
SULAWESI SELATAN,MAKASSAR,MAKASSAR,73,71,040
SULAWESI SELATAN,GOWA,BUNGAYA,73,06,080
SULAWESI SELATAN,LUWU UTARA,BAEBUNTA,73,22,020
SULAWESI SELATAN,TANA TORAJA,BITTUANG,73,18,051
SULAWESI SELATAN,BULUKUMBA,KAJANG,73,02,060
SULAWESI SELATAN,TORAJA UTARA,TONDON,73,26,070
SULAWESI SELATAN,TANA TORAJA,BONGGAKARADENG,73,18,010
SULAWESI SELATAN,SOPPENG,LILI RIAJA,73,12,030
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,LABAKKANG,73,09,070
SULAWESI SELATAN,MAROS,CENRANA,73,08,061
SULAWESI SELATAN,TAKALAR,GALESONG,73,05,051
SULAWESI SELATAN,ENREKANG,BUNTU BATU,73,16,031
SULAWESI SELATAN,WAJO,TEMPE,73,13,020
SULAWESI SELATAN,TANA TORAJA,MENGKENDEK,73,18,020
SULAWESI SELATAN,MAROS,MANDAI,73,08,010
SULAWESI SELATAN,SIDENRENG RAPPANG,WATANG SIDENRENG,73,14,061
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,LIUKANG TUPABBIRING UTARA,73,09,031
SULAWESI SELATAN,LUWU,BUPON,73,17,060
SULAWESI SELATAN,LUWU,LAROMPONG,73,17,010
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,LIUKANG TUPABBIRING,73,09,030
SULAWESI SELATAN,WAJO,MANIANG PAJO,73,13,100
SULAWESI SELATAN,LUWU,LAMASI,73,17,090
SULAWESI SELATAN,JENEPONTO,KELARA,73,04,050
SULAWESI SELATAN,GOWA,PARIGI,73,06,072
SULAWESI SELATAN,PINRANG,MATTIRO BULU,73,15,030
SULAWESI SELATAN,PALOPO,WARA BARAT,73,73,041
SULAWESI SELATAN,PINRANG,TIROANG,73,15,042
SULAWESI SELATAN,TANA TORAJA,MAKALE,73,18,040
SULAWESI SELATAN,LUWU TIMUR,ANGKONA,73,25,040
SULAWESI SELATAN,JENEPONTO,BINAMU,73,04,030
SULAWESI SELATAN,LUWU TIMUR,WOTU,73,25,020
SULAWESI SELATAN,MAROS,BANTIMURUNG,73,08,040
SULAWESI SELATAN,PALOPO,TELLUWANUA,73,73,040
SULAWESI SELATAN,TAKALAR,PATTALLASSANG,73,05,031
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,SEGERI,73,09,091
SULAWESI SELATAN,LUWU TIMUR,KALAENA,73,25,081
SULAWESI SELATAN,SIDENRENG RAPPANG,DUAPITUE,73,14,080
SULAWESI SELATAN,TORAJA UTARA,SESEAN,73,26,110
SULAWESI SELATAN,TORAJA UTARA,BARUPPU,73,26,210
SULAWESI SELATAN,JENEPONTO,TURATEA,73,04,031
SULAWESI SELATAN,BONE,BENGO,73,11,150
SULAWESI SELATAN,PINRANG,DUAMPANUA,73,15,070
SULAWESI SELATAN,LUWU UTARA,MALANGKE,73,22,030
SULAWESI SELATAN,LUWU UTARA,SABBANG SELATAN,73,22,011
SULAWESI SELATAN,JENEPONTO,BONTORAMBA,73,04,021
SULAWESI SELATAN,MAKASSAR,MAMAJANG,73,71,020
SULAWESI SELATAN,WAJO,MAJAULENG,73,13,070
SULAWESI SELATAN,WAJO,PITUMPANUA,73,13,120
SULAWESI SELATAN,TAKALAR,GALESONG UTARA,73,05,060
SULAWESI SELATAN,TANA TORAJA,REMBON,73,18,052
SULAWESI SELATAN,WAJO,TAKKALALLA,73,13,050
SULAWESI SELATAN,BONE,SALOMEKKO,73,11,040
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,MANDALLE,73,09,092
SULAWESI SELATAN,SINJAI,PULAU SEMBILAN,73,07,090
SULAWESI SELATAN,BARRU,BALUSU,73,10,041
SULAWESI SELATAN,MAROS,CAMBA,73,08,060
SULAWESI SELATAN,SIDENRENG RAPPANG,WATANG PULU,73,14,030
SULAWESI SELATAN,BANTAENG,BISSAPPU,73,03,010
SULAWESI SELATAN,WAJO,TANASITOLO,73,13,080
SULAWESI SELATAN,ENREKANG,CENDANA,73,16,021
SULAWESI SELATAN,LUWU TIMUR,MALILI,73,25,050
SULAWESI SELATAN,TORAJA UTARA,BUNTAO,73,26,040
SULAWESI SELATAN,BULUKUMBA,UJUNG BULU,73,02,020
SULAWESI SELATAN,TORAJA UTARA,KAPALA PITU,73,26,160
SULAWESI SELATAN,BARRU,PUJANANTING,73,10,011
SULAWESI SELATAN,TORAJA UTARA,SANGGALANGI,73,26,030
SULAWESI SELATAN,SIDENRENG RAPPANG,PITU RIAWA,73,14,070
SULAWESI SELATAN,MAROS,MARUSU,73,08,021
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,LIUKANG KALMAS,73,09,020
SULAWESI SELATAN,LUWU UTARA,MASAMBA,73,22,120
SULAWESI SELATAN,ENREKANG,MALUA,73,16,041
SULAWESI SELATAN,PAREPARE,SOREANG,73,72,030
SULAWESI SELATAN,TAKALAR,POLOMBANGKENG UTARA,73,05,040
SULAWESI SELATAN,SOPPENG,LALABATA,73,12,020
SULAWESI SELATAN,KEPULAUAN SELAYAR,BONTOMANAI,73,01,042
SULAWESI SELATAN,BONE,BAREBBO,73,11,110
SULAWESI SELATAN,BONE,TELLU LIMPOE,73,11,141
SULAWESI SELATAN,BONE,LAPPARIAJA,73,11,130
SULAWESI SELATAN,BONE,LAMURU,73,11,140
SULAWESI SELATAN,BONE,CINA,73,11,100
SULAWESI SELATAN,WAJO,GILIRENG,73,13,101
SULAWESI SELATAN,SIDENRENG RAPPANG,TELLULIMPO E,73,14,020
SULAWESI SELATAN,WAJO,PENRANG,73,13,061
SULAWESI SELATAN,BULUKUMBA,BULUKUMPA,73,02,070
SULAWESI SELATAN,PALOPO,BARA,73,73,031
SULAWESI SELATAN,LUWU,PONRANG SELATAN,73,17,062
SULAWESI SELATAN,TORAJA UTARA,BENGKELEKILA,73,26,140
SULAWESI SELATAN,LUWU UTARA,MAPPEDECENG,73,22,121
SULAWESI SELATAN,BONE,KAHU,73,11,020
SULAWESI SELATAN,LUWU,BAJO,73,17,040
SULAWESI SELATAN,KEPULAUAN SELAYAR,BENTENG,73,01,041
SULAWESI SELATAN,SOPPENG,GANRA,73,12,031
SULAWESI SELATAN,KEPULAUAN SELAYAR,PASIMASSUNGGU,73,01,020
SULAWESI SELATAN,TAKALAR,KEPULAUAN TANAKEKE,73,05,022
SULAWESI SELATAN,ENREKANG,BUNGIN,73,16,011
SULAWESI SELATAN,PINRANG,LEMBANG,73,15,080
SULAWESI SELATAN,WAJO,SABBANG PARU,73,13,010
SULAWESI SELATAN,BONE,TELLU SIATTINGE,73,11,190
SULAWESI SELATAN,MAKASSAR,UJUNG PANDANG,73,71,050
SULAWESI SELATAN,LUWU UTARA,TANA LILI,73,22,051
SULAWESI SELATAN,GOWA,SOMBA OPU,73,06,040
SULAWESI SELATAN,ENREKANG,BAROKO,73,16,053
SULAWESI SELATAN,LUWU,BELOPA,73,17,030
SULAWESI SELATAN,GOWA,BONTONOMPO SELATAN,73,06,011
SULAWESI SELATAN,TANA TORAJA,MALIMBONG BALEPE,73,18,054
SULAWESI SELATAN,LUWU,LAROMPONG SELATAN,73,17,011
SULAWESI SELATAN,LUWU UTARA,SUKAMAJU SELATAN,73,22,041
SULAWESI SELATAN,BONE,CENRANA,73,11,230
SULAWESI SELATAN,BULUKUMBA,HERO LANGE-LANGE,73,02,050
SULAWESI SELATAN,PAREPARE,BACUKIKI,73,72,010
SULAWESI SELATAN,JENEPONTO,TAROWANG,73,04,042
SULAWESI SELATAN,BANTAENG,PA'JUKUKANG,73,03,031
SULAWESI SELATAN,MAROS,MAROS BARU,73,08,020
SULAWESI SELATAN,SINJAI,SINJAI BARAT,73,07,010
SULAWESI SELATAN,GOWA,BAROMBONG,73,06,031
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,BALOCCI,73,09,050
SULAWESI SELATAN,WAJO,KEERA,73,13,110
SULAWESI SELATAN,ENREKANG,MASALLE,73,16,052
SULAWESI SELATAN,TORAJA UTARA,SESEAN SULOARA,73,26,150
SULAWESI SELATAN,MAROS,MALLAWA,73,08,070
SULAWESI SELATAN,PANGKAJENE DAN KEPULAUAN,MA'RANG,73,09,080
SULAWESI SELATAN,TAKALAR,MANGARA BOMBANG,73,05,010
SULAWESI SELATAN,SINJAI,SINJAI TIMUR,73,07,050
SULAWESI SELATAN,SINJAI,BULUPODDO,73,07,080
SULAWESI SELATAN,GOWA,TOMBOLO PAO,73,06,071
SULAWESI SELATAN,BONE,TANETE RIATTANG BARAT,73,11,710
SULAWESI SELATAN,LUWU UTARA,RAMPI,73,22,122
SULAWESI SELATAN,BULUKUMBA,KINDANG,73,02,090
JAMBI,KERINCI,SIULAK,15,01,081
JAMBI,BUNGO,LIMBUR LUBUK MENGKUANG,15,09,051
JAMBI,MERANGIN,TABIR ILIR,15,02,063
JAMBI,JAMBI,PELAYANGAN,15,71,070
JAMBI,MUARO JAMBI,MARO SEBO,15,05,040
JAMBI,SAROLANGUN,BATHIN VIII,15,03,041
JAMBI,MUARO JAMBI,BAHAR SELATAN,15,05,012
JAMBI,MUARO JAMBI,KUMPEH ULU,15,05,020
JAMBI,BUNGO,TANAH TUMBUH,15,09,050
JAMBI,JAMBI,PAAL MERAH,15,71,021
JAMBI,KERINCI,GUNUNG RAYA,15,01,010
JAMBI,JAMBI,ALAM BARAJO,15,71,011
JAMBI,SUNGAI PENUH,PONDOK TINGGI,15,72,031
JAMBI,BUNGO,PELEPAT ILIR,15,09,011
JAMBI,TANJUNG JABUNG TIMUR,HUTAN,15,06,999
JAMBI,BUNGO,JUJUHAN,15,09,060
JAMBI,TEBO,TEBO ULU,15,08,040
JAMBI,TEBO,VII KOTO,15,08,041
JAMBI,TANJUNG JABUNG BARAT,KUALA BETARA,15,07,041
JAMBI,TANJUNG JABUNG BARAT,SEBERANG KOTA,15,07,032
JAMBI,BATANG HARI,PEMAYUNG,15,04,050
JAMBI,MERANGIN,TABIR ULU,15,02,061
JAMBI,TEBO,TEBO ILIR,15,08,010
JAMBI,MERANGIN,PAMENANG SELATAN,15,02,033
JAMBI,BUNGO,TANAH SEPENGGAL LINTAS,15,09,041
JAMBI,KERINCI,KAYU ARO BARAT,15,01,092
JAMBI,TANJUNG JABUNG TIMUR,NIPAH PANJANG,15,06,050
JAMBI,KERINCI,AIR HANGAT,15,01,070
JAMBI,BUNGO,PELEPAT,15,09,010
JAMBI,KERINCI,GUNUNG TUJUH,15,01,091
JAMBI,KERINCI,BUKIT KERMAN,15,01,011
JAMBI,SUNGAI PENUH,HAMPARAN RAWANG,15,72,040
JAMBI,BUNGO,BATHIN II PELAYANG,15,09,052
JAMBI,TANJUNG JABUNG TIMUR,GERAGAI,15,06,012
JAMBI,KERINCI,TANAH COGOK,15,01,041
JAMBI,MERANGIN,JANGKAT,15,02,010
JAMBI,TEBO,SERAI SERUMPUN,15,08,042
JAMBI,BATANG HARI,BATIN XXIV,15,04,020
JAMBI,TANJUNG JABUNG TIMUR,MENDAHARA,15,06,010
JAMBI,SAROLANGUN,BATANG ASAI,15,03,010
JAMBI,MUARO JAMBI,JAMBI LUAR KOTA,15,05,050
JAMBI,KERINCI,KEBUN TEN PTPN,15,01,777
JAMBI,SAROLANGUN,LIMUN,15,03,020
JAMBI,KERINCI,HUTAN,15,01,999
JAMBI,BUNGO,JUJUHAN ILIR,15,09,061
JAMBI,TANJUNG JABUNG TIMUR,MENDAHARA ULU,15,06,011
JAMBI,BUNGO,BATHIN III,15,09,025
JAMBI,MUARO JAMBI,SEKERNAN,15,05,060
JAMBI,MERANGIN,TABIR SELATAN,15,02,062
JAMBI,JAMBI,JELUTUNG,15,71,030
JAMBI,SUNGAI PENUH,SUNGAI PENUH,15,72,030
JAMBI,TANJUNG JABUNG TIMUR,MUARA SABAK BARAT,15,06,031
JAMBI,TEBO,RIMBO BUJANG,15,08,030
JAMBI,JAMBI,JAMBI SELATAN,15,71,020
JAMBI,MUARO JAMBI,SUNGAI GELAM,15,05,021
JAMBI,BATANG HARI,MARO SEBO ULU,15,04,011
JAMBI,SUNGAI PENUH,SUNGAI BUNGKAL,15,72,032
JAMBI,BATANG HARI,MUARA TEMBESI,15,04,030
JAMBI,TANJUNG JABUNG TIMUR,RANTAU RASAU,15,06,040
JAMBI,MERANGIN,BANGKO,15,02,040
JAMBI,SUNGAI PENUH,PESISIR BUKIT,15,72,050
JAMBI,SAROLANGUN,PELAWAN,15,03,030
JAMBI,MERANGIN,RENAH PAMENANG,15,02,032
JAMBI,SUNGAI PENUH,KOTO BARU,15,72,051
JAMBI,TEBO,TENGAH ILIR,15,08,022
JAMBI,SAROLANGUN,PAUH,15,03,050
JAMBI,MERANGIN,LEMBAH MASURAI,15,02,021
JAMBI,BATANG HARI,MUARA BULIAN,15,04,040
JAMBI,KERINCI,SITINJAU LAUT,15,01,050
JAMBI,TEBO,SUMAY,15,08,021
JAMBI,TANJUNG JABUNG BARAT,TUNGKAL ILIR,15,07,030
JAMBI,MUARO JAMBI,BAHAR UTARA,15,05,013
JAMBI,MERANGIN,MUARA SIAU,15,02,020
JAMBI,SAROLANGUN,CERMIN NAN GEDANG,15,03,021
JAMBI,SAROLANGUN,AIR HITAM,15,03,051
JAMBI,TANJUNG JABUNG BARAT,PENGABUAN,15,07,020
JAMBI,KERINCI,DANAU KERINCI,15,01,040
MALUKU,MALUKU BARAT DAYA,WETAR TIMUR,81,08,013
MALUKU,MALUKU TENGAH,BANDA,81,03,010
MALUKU,SERAM BAGIAN BARAT,KAIRATU BARAT,81,06,031
MALUKU,AMBON,LEITIMUR SELATAN,81,71,021
MALUKU,KEPULAUAN ARU,ARU TENGAH,81,05,020
MALUKU,MALUKU TENGGARA,KEI BESAR UTARA TIMUR,81,02,021
MALUKU,MALUKU TENGAH,SERAM UTARA TIMUR SETI,81,03,143
MALUKU,SERAM BAGIAN TIMUR,TUTUK TOLU,81,07,021
MALUKU,MALUKU TENGAH,NUSALAUT,81,03,081
MALUKU,BURU SELATAN,FENA FAFAN,81,09,021
MALUKU,MALUKU TENGAH,TEHORU,81,03,040
MALUKU,KEPULAUAN TANIMBAR,WUAR LABOBAR,81,01,052
MALUKU,BURU,WAPLAU,81,04,022
MALUKU,KEPULAUAN TANIMBAR,SELARU,81,01,043
MALUKU,SERAM BAGIAN BARAT,TANIWEL,81,06,040
MALUKU,MALUKU BARAT DAYA,KISAR UTARA,81,08,021
MALUKU,KEPULAUAN TANIMBAR,WER TAMRIAN,81,01,041
MALUKU,MALUKU BARAT DAYA,WETAR UTARA,81,08,012
MALUKU,KEPULAUAN TANIMBAR,TANIMBAR UTARA,81,01,050
MALUKU,AMBON,TELUK AMBON BAGUALA,81,71,030
MALUKU,MALUKU BARAT DAYA,PP. BABAR,81,08,070
MALUKU,TUAL,PULAU DULLAH UTARA,81,72,030
MALUKU,KEPULAUAN ARU,ARU UTARA TIMUR BATULEY,81,05,032
MALUKU,BURU SELATAN,WAESAMA,81,09,040
MALUKU,MALUKU TENGAH,P. HARUKU,81,03,090
MALUKU,AMBON,NUSANIWE,81,71,010
MALUKU,MALUKU TENGAH,TELUK ELPAPUTIH,81,03,052
MALUKU,SERAM BAGIAN TIMUR,TEOR,81,07,012
MALUKU,KEPULAUAN ARU,ARU TENGAH SELATAN,81,05,022
MALUKU,SERAM BAGIAN TIMUR,BULA,81,07,040
MALUKU,SERAM BAGIAN BARAT,ELPAPUTIH,81,06,034
MALUKU,MALUKU TENGGARA,KEI BESAR SELATAN BARAT,81,02,024
MALUKU,MALUKU BARAT DAYA,PULAU WETANG,81,08,071
MALUKU,BURU,NAMLEA,81,04,020
MALUKU,MALUKU TENGAH,SAPARUA,81,03,080
MALUKU,MALUKU BARAT DAYA,PP. TERSELATAN,81,08,020
MALUKU,KEPULAUAN ARU,ARU TENGAH TIMUR,81,05,021
MALUKU,BURU,LOLONG GUBA,81,04,026
MALUKU,MALUKU TENGGARA,HOAT SORBAY,81,02,014
MALUKU,MALUKU BARAT DAYA,KEPULAUAN ROMANG,81,08,022
MALUKU,MALUKU TENGGARA,KEI KECIL TIMUR SELATAN,81,02,016
MALUKU,SERAM BAGIAN TIMUR,PULAU GOROM,81,07,010
MALUKU,MALUKU BARAT DAYA,DAWELOOR DAWERA,81,08,082
MALUKU,KEPULAUAN ARU,ARU UTARA,81,05,031
MALUKU,MALUKU BARAT DAYA,LETTI,81,08,030
MALUKU,TUAL,KUR SELATAN,81,72,011
MALUKU,KEPULAUAN ARU,ARU SELATAN,81,05,010
MALUKU,SERAM BAGIAN BARAT,TANIWEL TIMUR,81,06,041
MALUKU,BURU,AIR BUAYA,81,04,030
MALUKU,MALUKU TENGGARA,KEI KECIL BARAT,81,02,012
MALUKU,MALUKU BARAT DAYA,DAMER,81,08,050
MALUKU,MALUKU TENGAH,SAPARUA TIMUR,81,03,082
MALUKU,SERAM BAGIAN BARAT,INAMOSOL,81,06,032
MALUKU,KEPULAUAN TANIMBAR,KORMOMOLIN,81,01,054
MALUKU,MALUKU BARAT DAYA,MDONA HYERA,81,08,060
MALUKU,MALUKU TENGAH,KOTA MASOHI,81,03,051
MALUKU,MALUKU TENGGARA,MANYEUW,81,02,015
MALUKU,BURU SELATAN,LEKSULA,81,09,020
JAWA BARAT,CIANJUR,SUKANAGARA,32,03,090
JAWA BARAT,GARUT,BUNGBULANG,32,05,030
JAWA BARAT,KUNINGAN,SINDANGAGUNG,32,08,121
JAWA BARAT,SUBANG,PAMANUKAN,32,13,190
JAWA BARAT,CIREBON,PLUMBON,32,09,140
JAWA BARAT,BANJAR,PURWAHARJA,32,79,020
JAWA BARAT,PANGANDARAN,LANGKAPLANCAR,32,18,040
JAWA BARAT,SUBANG,PAGADEN BARAT,32,13,141
JAWA BARAT,CIAMIS,JATINAGARA,32,07,260
JAWA BARAT,BANDUNG,MARGAHAYU,32,04,260
JAWA BARAT,SUBANG,PUSAKANAGARA,32,13,200
JAWA BARAT,SUBANG,JALANCAGAK,32,13,020
JAWA BARAT,SUMEDANG,JATINANGOR,32,11,010
JAWA BARAT,KARAWANG,BANYUSARI,32,15,071
JAWA BARAT,TASIKMALAYA,TANJUNGJAYA,32,06,120
JAWA BARAT,MAJALENGKA,CIGASONG,32,10,080
JAWA BARAT,SUKABUMI,WARUDOYONG,32,72,030
JAWA BARAT,GARUT,CILAWU,32,05,140
JAWA BARAT,BEKASI,MEDAN SATRIA,32,75,061
JAWA BARAT,GARUT,CISEWU,32,05,010
JAWA BARAT,KARAWANG,CILAMAYA WETAN,32,15,081
JAWA BARAT,BANDUNG,CINAMBO,32,73,121
JAWA BARAT,PURWAKARTA,KIARAPEDES,32,14,081
JAWA BARAT,INDRAMAYU,ARAHAN,32,12,171
JAWA BARAT,PURWAKARTA,PONDOK SALAM,32,14,091
JAWA BARAT,CIANJUR,CIKALONGKULON,32,03,240
JAWA BARAT,KUNINGAN,CINIRU,32,08,030
JAWA BARAT,BEKASI,BOJONGMANGU,32,16,031
JAWA BARAT,INDRAMAYU,BONGAS,32,12,200
JAWA BARAT,BOGOR,CIAWI,32,01,100
JAWA BARAT,MAJALENGKA,KASOKANDEL,32,10,151
JAWA BARAT,BOGOR,BOGOR UTARA,32,71,030
JAWA BARAT,BANDUNG,BUAHBATU,32,73,090
JAWA BARAT,CIREBON,KALIWEDI,32,09,231
JAWA BARAT,SUKABUMI,PURABAYA,32,02,131
JAWA BARAT,SUMEDANG,JATINUNGGAL,32,11,101
JAWA BARAT,TASIKMALAYA,MANGUNREJA,32,06,192
JAWA BARAT,BOGOR,RANCABUNGUR,32,01,231
JAWA BARAT,SUBANG,PURWADADI,32,13,120
JAWA BARAT,GARUT,BLUBUR LIMBANGAN,32,05,290
JAWA BARAT,BANDUNG,SOLOKAN JERUK,32,04,121
JAWA BARAT,INDRAMAYU,KROYA,32,12,020
JAWA BARAT,GARUT,CARINGIN,32,05,011
JAWA BARAT,BANJAR,PATARUMAN,32,79,030
JAWA BARAT,BANDUNG,PASEH,32,04,080
JAWA BARAT,SUMEDANG,PASEH,32,11,150
JAWA BARAT,SUBANG,PUSAKAJAYA,32,13,201
JAWA BARAT,SUBANG,CIKAUM,32,13,130
JAWA BARAT,KUNINGAN,KARANGKANCANA,32,08,061
JAWA BARAT,GARUT,SUCINARAJA,32,05,211
JAWA BARAT,BEKASI,CIKARANG PUSAT,32,16,022
JAWA BARAT,CIANJUR,CIANJUR,32,03,200
JAWA BARAT,MAJALENGKA,MALAUSMA,32,10,021
JAWA BARAT,CIREBON,KLANGENAN,32,09,190
JAWA BARAT,TASIKMALAYA,CIBEUREUM,32,78,030
JAWA BARAT,GARUT,CIBALONG,32,05,080
JAWA BARAT,BOGOR,KLAPANUNGGAL,32,01,181
JAWA BARAT,TASIKMALAYA,KADIPATEN,32,06,261
JAWA BARAT,INDRAMAYU,TERISI,32,12,041
JAWA BARAT,TASIKMALAYA,CIPEDES,32,78,080
JAWA BARAT,BOGOR,CARIU,32,01,160
JAWA BARAT,CIAMIS,SADANANYA,32,07,240
JAWA BARAT,BOGOR,CISEENG,32,01,241
JAWA BARAT,KARAWANG,CILEBAR,32,15,161
JAWA BARAT,BANDUNG,CIBEUNYING KALER,32,73,220
JAWA BARAT,MAJALENGKA,CINGAMBUL,32,10,031
JAWA BARAT,BEKASI,CIKARANG BARAT,32,16,071
JAWA BARAT,CIANJUR,PAGELARAN,32,03,100
JAWA BARAT,SUKABUMI,KALAPA NUNGGAL,32,02,270
JAWA BARAT,BOGOR,DRAMAGA,32,01,060
JAWA BARAT,SUKABUMI,KALI BUNDER,32,02,050
JAWA BARAT,BANDUNG,BANDUNG KIDUL,32,73,080
JAWA BARAT,CIMAHI,CIMAHI SELATAN,32,77,010
JAWA BARAT,BEKASI,BEKASI TIMUR,32,75,040
JAWA BARAT,SUKABUMI,SUKARAJA,32,02,170
JAWA BARAT,BANDUNG,NAGREG,32,04,101
JAWA BARAT,INDRAMAYU,TUKDANA,32,12,061
JAWA BARAT,KARAWANG,JAYAKERTA,32,15,151
JAWA BARAT,SUMEDANG,UJUNG JAYA,32,11,130
JAWA BARAT,SUKABUMI,WARUNG KIARA,32,02,120
JAWA BARAT,BEKASI,BEKASI UTARA,32,75,070
JAWA BARAT,TASIKMALAYA,SARIWANGI,32,06,211
JAWA BARAT,BANDUNG,CIDADAP,32,73,260
JAWA BARAT,SUKABUMI,SUKABUMI,32,02,180
JAWA BARAT,GARUT,PEUNDEUY,32,05,100
JAWA BARAT,INDRAMAYU,BANGODUA,32,12,060
JAWA BARAT,KARAWANG,LEMAHABANG,32,15,090
JAWA BARAT,BANDUNG,ARCAMANIK,32,73,130
JAWA BARAT,KUNINGAN,CILIMUS,32,08,170
JAWA BARAT,PURWAKARTA,BOJONG,32,14,070
JAWA BARAT,BEKASI,CIKARANG UTARA,32,16,061
JAWA BARAT,KUNINGAN,CIGANDAMEKAR,32,08,171
JAWA BARAT,SUKABUMI,WALURAN,32,02,021
JAWA BARAT,TASIKMALAYA,MANONJAYA,32,06,160
JAWA BARAT,PURWAKARTA,BABAKANCIKAO,32,14,101
JAWA BARAT,KUNINGAN,DARMA,32,08,010
JAWA BARAT,KUNINGAN,KRAMATMULYA,32,08,150
JAWA BARAT,CIANJUR,CIDAUN,32,03,030
JAWA BARAT,SUKABUMI,NYALINDUNG,32,02,150
JAWA BARAT,GARUT,SUKARESMI,32,05,161
JAWA BARAT,CIAMIS,KAWALI,32,07,280
JAWA BARAT,BOGOR,CARINGIN,32,01,090
JAWA BARAT,SUKABUMI,KABANDUNGAN,32,02,300
JAWA BARAT,SUKABUMI,GEGER BITUNG,32,02,160
JAWA BARAT,BEKASI,PEBAYURAN,32,16,130
JAWA BARAT,BOGOR,CIBINONG,32,01,210
JAWA BARAT,SUKABUMI,LEMBURSITU,32,72,011
JAWA BARAT,SUBANG,CIASEM,32,13,180
JAWA BARAT,KARAWANG,KUTAWALUYA,32,15,140
JAWA BARAT,GARUT,PAMEUNGPEUK,32,05,070
JAWA BARAT,DEPOK,TAPOS,32,76,041
JAWA BARAT,SUKABUMI,CIDOLOG,32,02,070
JAWA BARAT,KUNINGAN,CIDAHU,32,08,090
JAWA BARAT,MAJALENGKA,KADIPATEN,32,10,170
JAWA BARAT,MAJALENGKA,LEUWIMUNDING,32,10,120
JAWA BARAT,CIREBON,WERU,32,09,150
JAWA BARAT,MAJALENGKA,TALAGA,32,10,040
JAWA BARAT,CIANJUR,HAURWANGI,32,03,161
JAWA BARAT,CIANJUR,CIKADU,32,03,051
JAWA BARAT,SUKABUMI,CIKOLE,32,72,050
JAWA BARAT,GARUT,PAKENJENG,32,05,050
JAWA BARAT,PANGANDARAN,MANGUNJAYA,32,18,100
JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32,15,031
JAWA BARAT,BEKASI,BEKASI BARAT,32,75,060
JAWA BARAT,TASIKMALAYA,BUNGURSARI,32,78,071
JAWA BARAT,CIREBON,KARANGWARENG,32,09,051
JAWA BARAT,GARUT,LEUWIGOONG,32,05,250
JAWA BARAT,CIANJUR,TANGGEUNG,32,03,060
JAWA BARAT,MAJALENGKA,BANJARAN,32,10,041
JAWA BARAT,BANDUNG,BANJARAN,32,04,160
